Bacteroidaceae	Akkermansiaceae	Lachnospiraceae	Sutterellaceae	Porphyromonadaceae	Ruminococcaceae	Erysipelotrichaceae	Rikenellaceae	Peptostreptococcaceae	Desulfovibrionaceae
0.196619677378019	0.142486836526219	0.226934670478771	0.129090058240828	0.16466741017081	0.507029026356413	0.0502310092946026	1.21138878388331	10.9418025996744	0.0830077484319843
0.196233497147761	0.141867511027675	0.22613169756856	0.12936481997838	0.164037051085617	0.502052260578255	0.0502028593490884	1.1966661716809	10.8252508790265	0.0830077408282371
0.195074964353477	0.140009538563353	0.223722786424503	0.130189113031786	0.162145979571573	0.487121969651969	0.0501184121618345	1.15249834591785	10.4755956509407	0.0830077223610755
0.193144077112564	0.13691291778068	0.219707932741334	0.131562935546714	0.158994193737849	0.462238149340404	0.0499776680473433	1.07888530559832	9.89283678774857	0.0830076932743324
0.190440833360234	0.132577648245699	0.214087138124243	0.133486285344386	0.154581692886972	0.427400802651929	0.0497806249697886	0.975827048405095	9.07697452767501	0.0830076506001336
0.186965232440065	0.12700372932038	0.206860400546696	0.135959161932895	0.148908476241213	0.382609927051192	0.0495272832551578	0.843323573020292	8.02800877050563	0.0830075947180648
0.177696970832077	0.112139949497942	0.187589106327577	0.142553506368922	0.133779903683067	0.263167598103325	0.048851708221429	0.4899809852739	5.23076672409649	0.0830074503220064
0.132683025207188	0.0510271843132725	0.0997574506270725	0.155340214111983	0.0741522713412683	-0.140432647254823	0.0483205123668204	-0.605497398120305	-5.59255535794735	0.083006336794723
0.122911720230644	0.0408269811016076	0.082287033269024	0.152790944332519	0.0650413844918073	-0.179194695762227	0.048966257842703	-0.671533953044394	-7.17753239817288	0.0830059809513757
0.112499160565726	0.03069244032095	0.0640526339813476	0.148797624803052	0.056251536248002	-0.208788158853084	0.049836860076441	-0.700720956801893	-8.68322903072552	0.0830055763087615
0.101445342691518	0.0206235602063842	0.045054249683633	0.143360252049734	0.0477827241476521	-0.22921303879611	0.0509323177971032	-0.693058413197563	-10.1096452152944	0.0830051207981994
0.0897502673546596	0.010620341323103	0.0252918811635539	0.136478826495078	0.0396349488540828	-0.240469333061106	0.0522526312463501	-0.648546315025547	-11.456780906563	0.0830046147879658
0.0774139383112121	0.000682785967117416	0.00476553308637168	0.128153351489495	0.0318082131957781	-0.242557037609879	0.0537978011524615	-0.567184660331603	-12.7246360024526	0.0830040596634754
0.0644852329081083	-0.00916454393383808	-0.016611095871426	0.118408987157486	0.024140660664394	-0.237106886164815	0.0555266966726954	-0.455400242098489	-13.905324331432	0.0830034648627501
0.0512574528652423	-0.018774253225229	-0.0393557636856426	0.107396727651055	0.0156611813902073	-0.233903235159664	0.0571925389088336	-0.351753793203992	-14.9515276423761	0.0830028993067383
0.0377794801144094	-0.0281217776707613	-0.0635547685271958	0.0951417373450642	0.00620792213457108	-0.234576813266183	0.0587541991068515	-0.262672089708292	-15.8553598344995	0.0830023756420048
0.010072957330155	-0.046030269669748	-0.116315780170971	0.0669035640497372	-0.0156199345818848	-0.247555649963807	0.0615649699851484	-0.128202940493164	-17.2359101648204	0.0830014496519372
-0.048342391419188	-0.0787010256728324	-0.239289817266008	-0.00448554594266029	-0.0709609983516963	-0.320040051152819	0.0659363206645328	-0.0340416423397289	-18.2885556057914	0.083000092876093
