sampleID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300
Bacteroidaceae	4396.500961	18964.70693	89453380.69	5270450.435	5845427.444	11158910	11551567.51	37838500.09	42494300	18657110	16610590	16809050	31567110	98270002.69	60536404.21	37415383.19	27171708.92	23215045.86	32414495.25	18839080	73026738.08	97393841.23	31834851.3	37686256.11	10207240.6	20727997.26	38280801.82	17006711.4	17624254.56	100673100	99898799.25	161831234.6	12310975.87	190828549.2	90977742.41	76149954.82	112051606.1	93064445.24	67662265.64	97922244.95	114605100.9	31302570.51	49553806.03	45027591.78	22876524.25	28154426.89	7469983.306	6558490.133	9394413.201	13588854.05	8966706.368	7875519.472	9267377.631	28315948.2	14525898.3	12174192.49	15686245.67	12680665.5	5622314.968	17150025.24	11090089.05	19633595.87	58932984.3	27483613.24	29445483.67	45222920.71	45328654.59	78559261.68	128899885	23114958.09	34287935.32	108975431.2	3853349.12	42775020.36	138558398.5	13061.36824	132427.607	44960934.45	17430112.93	7598104.559	24554420.15	7575684.269	72860882.17	9627279.978	39711275.34	25173160	37904453.34	47349538.8	113003911.5	50160498	40473397.74	37218089.39	31808622.79	46913746.14	44551109.84	87890911.35	52276350	19842762.06	18199612.46	10078419.44	26563639.05	35878363.61	79100050	22492152.39	271680522.3	158984400	173904700	51266826.77	147105840.8	110117700	72563718.39	90974038.83	51201355.09	169306400	147285431.1	86045393.19	32635865.86	32795076.7	40241576.2	54467262.26	44848442.8	14115146.98	13341072.28	20629367.23	76371383.58	22750270	22047951.94	10108990	20284480.56	6835702.224	44390118.07	38686439.81	9876787.773	3779146.47	13237885.51	39740672.25	8873273.662	35382753.79	55108593.06	116430682.1	104301960.9	104214389.3	35885178.14	82847506.49	61082688.46	48522214.03	133771972.3	16266843.58	75235396.87	106528190.6	1791.291418	37054.88624	12096113.38	13549146.45	14761140	7413309.295	19358240	23141075.93	58929589.08	29869290	10524180	20525970	34915401.71	8368695.273	144882500	93867844.77	37825235.78	46156842.51	25231890	28987330	28663290	24579760	13764168.34	9424577.134	27290746.04	17077305.45	22600814.88	30295129.17	33303231.05	226516300	110674600	211349300	93325864.59	143975423.2	102507411.1	89937807.3	66732509.21	104010000	123247700	50185143.81	39339637.69	121039000	72307384.92	63410753	33985635.19	75627655.4	24673400.38	8438208.829	12948542.82	18086740.7	12764240	25618910	13151247.76	15808450	12318895.78	15367200	14217370	24065449.97	27966907.71	14517333.62	17962100	21854090	60489162.82	72308144.49	75373822.72	57667997.99	24012919.12	55098121.42	54119955.88	36504639.01	37375609.25	86789797.41	21373591.68	33119270.86	46844834.07	38619.61516	304523.699	34268173.88	20437340	22994312.11	17469858.39	43691546.26	181280200	18868437.81	32372850	12904367.83	39986378.72	32491908.95	26062780.29	32194271.58	20614698.93	40971580.67	31593102.12	38513843.14	24193134.07	52867557.68	62510210.93	24200150.81	44449157.59	21509804.18	22400522.6	17059396.97	21065729.19	13014741.45	107578756	109159671.9	165371699.2	119873600	43668771.8	123188320.3	153039000	107843800	84373592.93	86589968.87	141106857.3	116887500	54146030.16	49818390.98	62293851.69	24077626.05	31528309	12955074.15	15815480	9081490.6	21942947.2	11429697.66	20387900	12913910	14565650	20849058.35	28813262.57	8473947.328	19817650	10300612.48	20341075.62	6292557.515	1906735.113	17842853.5	22907987.4	87214126.12	148861844.7	50643503.75	66407672.51	54788753.55	58575879.47	76435651.68	57312690.56	28242075.08	50854844.16	57113840.09
Akkermansiaceae	35.54523	66.75365	1720257.173	109080.3933	123434.5481	1973836	3265156.926	11275367.35	10937880	8000625	3789882	2702388	5670454	11807206.9	10167550	8845823.76	6451064.2	5405673.16	3241281.5	3318218	17770210	24606623.58	41061406.6	48321072.13	30995139.3	44557154.64	82328040	62558010	22065108.37	46074870	69458108.02	55399114.63	4880907.849	88396002.9	59754807.45	35179117.36	50394657.57	31808661.97	18770141.55	13012700	43942232.22	1391724.18	712802.87	230655.81	174071	40014.32	11384.567	13970.68	25599.146	29026.091	81658.48	271622.195	884958.9	4068746.09	854393.689	322954.6	1120105.676	1567200	34510.478	38006.61	62269.87	22285.582	41362.28	0	20094.03	19940.54	20515.34	14676.66	135189.8	14246.276	39740.96	56304.82	3860.72	16260.73	202176.7	22.25105	3848.811	634070.975	25009.67	330260.5177	4449847.291	1556360.899	15343044.27	1591476.456	4675674.134	4797334	4650076.723	5964304.984	3107446.2	9051645.381	8188714.3	8612615.742	7556434.608	9147474.4	10701563.27	21033430.64	6983518	19767850.51	26711343.71	16025794.94	30693340	76781299.29	121341500	24766377.56	165920457.4	102031100	53157800	15833426.9	58204218.6	47507130	23606595.3	29089199.29	10215059.18	10251050	27191900	27911861.05	3344656.124	9367689	4630111.9	427932	123198.14	31291.415	28308.12	62852.42	497392.6	1071029	3310144.499	555787.9	6162823.78	2135734.889	5179565.9	441128.05	372331.36	217133.277	226279.86	220350.29	67636.57	89470.01	23036.3	26158.32	88663.88	95709.05	12109.93	53350.18	127262.38	18471463.13	75545687.44	8594329.062	30765140	20869981.44	24.389744	154.02378	114320.905	90728.36	529101.6	1944950.144	4429952	6600086.751	9136258.932	4231607	2311695	4429498	10756868.11	346682.75	44837630	27192643.25	6578561.902	10517712.8	6792394	6801044	6369448	10802590	25340243.96	21214751.6	49190722.28	31590943.34	22783094.23	47217512.52	54171088.77	107879100	38969620	100073500	37797060.4	54871956.7	42467781.7	38372252.5	26269008.11	21942700	26494580	15090574.61	14674341.6	15441110	11745120	1783462.4	155833.85	117133.2	40980.48	8081.469	45967.41	73450.046	30211.9	60740.83	3315741.4	2010882	2617402.393	1859615	472857.5	1217368.41	2055011.77	822947.83	2701566	69909.45	37083.66	40122.15	39824.14	67070.9	9974.627	7558.559	50551.05	27382.52	44611.62	45577.75	42223.61	70293.06	45346.03	384.82553	24710.75	57680.12	100889	3768228.449	7406483.736	17698073.97	24322850	3810577.524	5352458	3172237.283	6103859.43	9931581.694	5095282	9300533.989	8481204.085	12326725.5	12822280.55	7771812	7486043.108	13966920	14079417.12	40239368.89	59890586.69	26458772.96	34029101.42	32893327.09	34446187.28	36902438.45	59516969.24	22367448.2	24130815.3	30043450	15286697.63	75837009.45	17642120	7786707	9554300.702	8499955	13017520	9102753	1681683.77	13936373.1	8920996.4	1069163.212	35839.44	10179.331	11486.39	12260.59	47890.31	4485759	2334666	1267968	2521594	1617703.72	1111627.042	334058.83	822815.4	129030.69	342884.14	24238.483	2939.9511	36485.88	17612.5	4780.69	62622.64	22439.413	22832.27	27441.416	143416.75	5070346.11	10463140	18780359.98	5016448	6985788
Lachnospiraceae	142.180934	760.991624	0	37539.3882	249961.9682	717685.1	848426.584	3019714.208	5335086	1589756	1203024	1719899	3566162	10873200.69	7840109.387	2725710.159	2350021.594	1402601.128	1751953.131	1421711	6103194.459	10382645.05	9035112.408	14332458	3559175.589	11255784.88	25100349.3	8322307.78	9858671.705	19384240	18090248.7	39060945.4	2737203.525	39268154.53	21865847.91	13703105.68	42146866.78	21383372.48	33916821.41	1149531.956	471327.58	85046.461	904232.506	2254859.035	2037736.132	2834058.101	584028.311	258011.662	412904.7748	495765.611	81356.042	39176.276	213334.4387	1969627.46	1163694.699	1073246.072	1663847.111	947650.662	289772.3309	1171870.33	2998467.175	4369147.502	14199672.92	5852273.281	5051329.408	6553789.499	5963127.243	13478063.77	28546385.92	3197914.431	7404593.203	24789476.92	1613429.796	15410528.2	59515751.95	1208.973859	1140.3883	17683.258	24465.983	257679.9777	2087647.606	525757.3246	6661523.61	1033736.801	3317511.858	2317540	3507767.182	5943590.144	10610566.08	6911395.765	4818885.85	2974115.253	2907224.844	3358984.222	3939656.417	11173053.45	7322878	4830667.158	9899863.7	3781313.021	19757091.02	7569130.789	13782250	15688358.29	42460976.79	36084730	37884850	10985747.79	33555150.89	25957410	21644677.46	13469036.72	9682081.812	28034480	3199993.44	1973593.41	106079.202	591729.374	758821.161	5362587.054	3603005.012	1529877.9	352609.97	283266.366	1849002.87	176625.8	267609.606	91211.86	1400500.019	234518.8504	2056998.066	4047226.976	615693.321	335001.658	693619.144	3903705.369	4613780.938	15920399.08	17951039.3	31645023.46	35609633.28	43215826.25	8643028.084	28430310.21	16038324.1	15040765.92	38833496.27	3628124.028	16851369.35	21232178.03	74.975896	2022.575768	1369.113	37425.448	456810.5	586478.8025	1935400	2099148.607	5621079.381	1615758	1495395	2040875	5120543.878	860549.976	29934930	19358982.21	4574436.824	3803546.25	2989313	3878371	3992973	4250586	10534060.32	8203048.777	15286667.48	20661979.87	13333111.84	8025470.626	14683231.38	64697550	23750740	77475400	28768191.48	35260228.65	25488874.4	27293732.57	15229573.97	25643940	22599420	4948691.813	1968195.641	284902.3	1744530.84	4644719.25	3814466.482	7141086.21	2890699.952	426008.8784	362455.657	571574.917	110680.1	246228.9	285650.784	481977.4	731122.452	700305.7	1297491	1412787.737	1551112.98	509535.425	986510.1	2939151	16522192.87	11747765.45	7997066.049	6720071.225	5452131.213	7499980.666	6958352.499	4084974.4	8820353.851	16521932.03	4505862.311	8741643.8	7233884.307	1570.931537	9448.2283	26780.06	131806.6	570413.489	1465513.176	4424097.939	7415268	1891961.385	2191527	1455797.741	4780340.79	3464243.507	3297515.816	4497873.575	2810640.45	4999677.949	4204741.59	6892992.659	3756786.88	9831026.445	13688515.56	8795988.63	19379725.68	7554412.594	34261674.02	8312183.265	11464501.96	7112164.426	19143691.45	19251787.7	26057710.82	27181430	8009079.096	37386006.18	25437470	18646000	13892714.67	28376040.87	12133913.47	542776.2	202691.271	85404.9	61976.681	75638.67	27746.666	6429.051	9571.988	3966.661	22961.109	27173.751	24213.66	48243.62	174257.7	479628.399	308540.389	435511.143	922025.6	484200.974	653872.143	1338867.855	228610.6054	3305117.353	10620335.01	14452028.42	12250552.83	6134933.879	10836768.67	6217442.123	8922769.204	11053303.89	15765786.55	5080789.846	10442894.54	7904400.11
Sutterellaceae	64.425737	196.9233	16152.65	1375.789	11246.885	37623.85	500225.159	1417776.803	2147191	1408291	1565153	1969334	5147575	14697320	14161945.6	6342288	3985447	3811657	3424221	2965844	9596662	12445980	1349895	1266109	307795.3	1039078	950938.3	568727.1	225452.4	12293670	6808583	12725340	720750.559	18984930	4591502	8326780	15393830	10680880	8911735	23884720	27624020	429484.7	119838	703897.747	297025.98	494089.9	50661.33	42506.53	34132.2	156740.9	20565.84	20458.72	60426.712	3471554	898177.879	1497430	1158168	1299990.346	559686.5838	2192619	4419431	5926793	27803730	10336670	11730280	11880130	13485420	10733530	38657160	5828975.8	8674885	14895190	1496204	9324368	20301910	192.8425	0	0	9242.706	1152.072	2631.489	995.7524	19803.86	0	0	69634.36	2539440.801	5914907.78	12083490	9119321	2064136	4650648.221	4275861.976	4410871	4503774	16226760	6283296	829367.957	400029.1	246814.5	524194.9	805145.9	1466717	879963.552	18324190	11047030	14892330	3145324	19982610	12641260	8068690	15963206.44	7939395	20474740	41112140	24257160	1586270	156094.1	130312.8	595383.6	555472.3	538756.5	721608.9	349562.76	1270514	45095.94	25028.239	18132.48	1787898.492	898843.6717	7405538	3263363	1010014.136	182147.652	750189.1	3150007	7365944	14052050	18112290	31102240	20619892.98	28029990	4072395	16863990	12592446.28	12964440	18653760	4156863	13073680	13697360	20.77645	437.75183	1369.113	3969.366	2753.945	4082.219	4242.437	0	14253.13	9882.314	2547.522	307529	4884144.688	675368.3	21111490	11994410	5543547	6590654	2393734	4437921	3008928	1016547	606084.615	360885	1677394	706120.6	117525.2	269188.6	838440.8	12432010	11128830	14235920	4284184	22242890	12089970	16011250	7581222	13876030	11450250	20876190	10949340	13829630	362577.1	399693.9	1416357	3780575	1372846.345	88030.289	56534.626	148903.311	37474.37	111031.6	80604.424	119172.5	819827.726	1667872	2045533	3041284.467	1895213	851789.44	666514.7	1393266	6891856	7330317	2133436	2163577.155	1764179	6067633.92	8492576.42	6316649.98	8138434	26627171.11	8227572	14438193.44	8441521	268.8507	0	0	8949.828	13997.88	1384.519	18539.073	0	3731.679	5377.039	7594.865	4876122.03	5503423.041	3664802	2871336	2730556.269	5759674.253	2717770	2477867.191	2092329.666	4003423.821	4671576	449012.29	1672882	1336767.75	802372.1	132062.7	58532.17	704148.34	22582830	6952412	5092883	2618775	3965960.401	10743580	9831134	9567126	5062066	5433710	15557290	8374639	1567915	681531.09	738251.6	194207.359	154918.9	21430.17	3828.795	6851.506	49858.407	19335.17	21870.41	42999.75	119600.1	278836.1	458402.9	140832	419675.2	430774.3	1517244	1757496	312928.3981	4407243	7518579	5024505	11326870	6433379	10976618.07	7271976	9794517.185	12470710	11003350	5372722	9954515	5259664
Porphyromonadaceae	475.41756	590.76976	28259067.04	814074.0559	575840.466	63920.1	513638.942	1425345.343	1284660	562538.8	844968.9	775534	1638902	2243955.8	2847829.5	1031759.9	1925730.1	416119.7	838378.6	1297799	4354387.021	5165119	4637699	5424385	2170191	6563865.036	7668323	4701346.4	2608011.152	12390110	10494365.93	14926678	964950.488	22382777.77	10194874.34	5855641.5	9660677.5	7538176.671	4836710.64	7561365.149	7281406.01	795184.435	3897070.466	12365933.11	19734957.05	23728491.82	10141941.59	5419136.883	6142847.328	9057301.36	3276319.427	2748433.756	2865178.994	5035669.39	1567794.359	988479.247	2389061.616	2867190.001	1918704.719	7498160.59	12754075.97	7182995.795	16958536.35	7322012.597	4493334.699	4471111.642	5026260.115	7436171.552	14102426.45	1696806.392	3656168.303	8804027.05	496979.8825	4348584.157	13857525.72	81.58719	13542.108	12138291.75	768775.697	572387.5588	1879760.104	680596.877	4745500.37	325071.4572	3683017.616	2047791	2831169.082	1755988.315	7890973.4	2878338.425	1729619.3	1634296.85	1271910.8	1290480.6	2925578.2	5002040	2905592	2066463.891	2258283.7	1013940.8	4433039	5294213.716	8502069	4699430	25183052.6	12239040	11718730	2953509.088	9832136.09	6804686	4402204.44	5411344.823	2370760.677	9260951	10339675.25	6205065.64	1681811.97	4661399.716	8367080.712	7152872.96	6661344.38	2943432.966	2403210.523	2859354.025	12726762.41	3883262	3651555.727	2336617	4547101.736	1027000.822	5631312.728	4880286.778	1721075.333	1083861.502	4221851.94	14740932.28	18909252.34	39598372.36	48767854.15	31900076.64	19445096.4	12218855.03	3570697.82	9661717.33	7446480.9	6422056.58	13152066.11	1826237.33	7357716.87	8381659.8	40.649582	1143.01886	3503560.287	1409691.911	1266126	392573.43	500607.5	1108841.452	3139252.963	2523943	699112.9	1191369	863930.569	209335.81	8305364	2406387	3350693.4	1712962.5	649492.1	1976473	1582940	1433213	2760427.586	1981088.5	7395454.823	4494361.96	3513763.25	4608144.663	4462668.223	30018320	6578510	17946580	5065478	13558075.48	4795711.9	9908403.3	4627555.217	10309560	12344060	6493247.885	5134733.832	8538165	5911195.53	1852374.7	5535565.064	22251269.58	9184355.94	2027005.601	2938215.238	4176636.519	2847471	4448449	2925446.317	4280040	3023935.15	4444316	3005007	4686867.09	3791491.36	1736265.991	1567892	8511229	17489224.85	17958674.28	8554604.848	5469523.18	1547397.228	5897566.754	13502185.49	9911228.46	8195790.953	23413939.05	6608598.303	10355572.21	11147962.46	1892.4978	15262.52	7115256.024	1786711	2055587.985	1304216.782	2866815.385	8269958	885474.225	2604791	859600.651	1075359.02	2209017.652	1685003.316	2219514.57	1315225.8	1099246.859	674891.253	927886.058	1070827.691	3279180.603	2463795.438	3137719.49	6125173.5	2504867.33	3399421.415	2213993.043	2370552.9	1380290.751	11998207.98	7118398.8	7928096.5	5542900	3661954.955	10603137.3	25081900	13256340	7313427.304	9833225.9	16527805.9	13145770	2840293.54	3310293.78	1704358.9	4608848	8507822.2	4718923.61	6150322	3174771.49	6826009.47	3459950.23	7117254	4717387	3257708	4922063.205	5475270.264	2167210.602	4804612	1990903.134	2139219.72	3087326.235	1359198.3	12036566.4	12951056.09	29468168.3	34974746.66	11015505.81	14749646.6	10639430	14257308.1	13515120.03	6916190.3	2551994.209	6149972.4	4099881.8
Prevotellaceae	79.976779	16.68841	3392055.749	786.1652	18979.118	88598.11	17326.234	104693.51	236647.9	173687.1	295408.1	482530.3	1332292	4053218.8	3516897.8	1854349.9	1157277	261878.133	421433.94	471520.6	1302789.4	1950749.6	60559.668	17619.808	3124.825	0	0	0	1391.681	1584355	1719739.1	12001313	855215.2	16106398	5371259.1	1509844.627	15551955	7530978	5141385.4	1215949.3	154087.85	0	3469078.6	1578799	3343268.2	4311108.5	1868207.519	531777.48	941479.8	1033909.244	58975.56	37652.753	53929.2164	1812023.2	39767.274	153070.67	252839.52	322189.41	780245.2	3681211.15	6909361.365	3613784.1	20213747.9	6972766.835	9867714.441	10497585.12	12131406.89	14911483.62	31278642.09	2058211.923	9720923.795	17751375.16	1345285.245	7463676.094	20638864.77	0	5559.393	409241.04	1631.066	1344.0836	49121.124	18670.358	136151.55	25825.643	239675.71	185240.9	476255.007	911456.702	2105490.8	2294634.3	1225532.5	1285850.2	1380389.4	1010392.5	491623.78	2232996.1	1255537	41735.941	0	0	0	0	0	0	2906295.4	2893270	13075020	2848882.8	14296027	6953626	5940252	14789633.59	4339023.1	17794370	8131306	2041931.1	0	340754.43	216519.6	2017688.9	1726935.2	1886327.9	1998950.9	1853715.7	4854983.7	76412.57	42997.227	9890.443	404242.23	251301.36	881077.9	75434.537	30883.495	35124.495	81542.28	1139311.161	18389094	32214466.95	24758270.91	29545823.27	22298963.96	19843675.82	3608757.883	8872135.71	5172074.38	11638054.08	21712542.22	3767265.56	16110105.85	14090168.32	0	72.95865	156078.886	19279.777	1032.729	1133.95	21212.18	73978.811	972776.35	471386.4	536799.4	1272297	2931346.827	688155.8	12312340	6318524	2026592.3	969868.8	322209	549574.5	268469.9	164302.4	7031.144	1889.45	0	0	0	2281.26	0	3215934	2039413	14552470	6038216	8935405	6220255	9038868	3830672.5	9289188	12983850	7793308	962673.5	44515.98	1539466.7	7431551	4508793.5	9867462	4035000.6	1071949.2	846434.4	1273356.755	483390.3	569526.9	222722.73	139509.1	462222.05	473163.7	627877.7	1125531.6	574210.1	303798.5	243419	998425.1	9701656.58	16606557.35	1644168.039	1562102.847	222101.7	1757365.08	6728344.494	3666768.52	4764520.134	9756893.34	2409158.599	7347029.67	5331738.465	10.54317	13082.163	959962.113	813.6207	27995.754	57457.534	101122.23	711445.5	264949.216	566125.4	291711.934	908830.64	846940.053	550928.4	902290.594	636051.8	934359.8	908307.411	397790.58	453108.68	918604.9	1068103.5	17888.93	26175.96	0	0	1942.099	0	0	801604.41	857146.7	3670027	3571056	2549325.2	7659772	1004214	124166.4	111868.87	282306.94	135196.77	2647.689	202691.27	2635595.7	2460838.461	2236451.3	2327251.522	1017397.3	464560.4	160108.86	757060.6	469269.72	204644.5	91243.37	249191.4	371276.327	543912.62	381447.74	1122021	781576.4	1781837.7	2853979.078	254834.946	8005505.102	16403105.63	17243948.84	40649914.93	3996458.777	10137529.6	6856434.986	3368886.831	4560575.906	6390190.078	4777256.573	6764970.316	6107821.591
Acidaminococcaceae	0	0	0	0	52719.77	624636.9	553880.6	3152157	1812778	1254047	841913.1	894260.5	1435408	1268834	2404643	755395.6	1367452	326237.9	867559.1	180804.2	993688.011	8474600	2881468	4518223	1363986	2678036	6728442	3367101	702799.1	1749678	4037647.93	20060693.41	1178239	13710100	2466209	1813411	7926448	4589864	4298089	8051832.515	20409090	2610319	4119627	7112549.178	3848903.612	3775264.273	759350.657	592118.942	782670.2	1223159.044	366858.3	265745.7	318160.7327	1462738	635472.9	438195.4	822407.984	673937.5	111436.0919	1031608.19	1034371.874	1450908.628	6034757.224	2975856.312	3946158.152	5545684.909	3477351.051	6790399.788	8879832.78	1155448.216	2638516.609	8379181.86	286746.1881	2346191.118	8887348.97	0	1282.937	0	0	221005.7	773657.6	502606	3861753	326493.0931	3110792	1421758	2050005	2852286	3361398	9698795	3400660	1972184.663	524312.9	3641147.455	1677353.303	2171641.413	3924606	974908.661	1897574	1059682	1599193	3030691	6331328	1726899	10622510	10420250	13477080	3389452	12313684.16	6371830	6724413	1297381.287	2987778.061	7340930	6131980	8550415.53	2909099	2763784.223	5054129.435	5631336.738	3250701.483	1154380.496	1464076.337	1526539	4519784.44	1677318	1677533.244	214430.3	1155335	141888.3	1612148.446	1549688	611740.1794	134528.196	655396.154	1840426	1713460.184	8468073.73	12906092.7	12255168.14	13521239.82	6412506.29	2892543	6295321.71	5762702.075	3315964	12515676.59	1128209	6078353.516	10350813.26	33.42299	0	0	0	7917.591	229284.6	933336.1	754920.1	1512614	931902.2	346463	497343.6	1124686	73883.21	2638936	6567137	768397.6	1237140	214383.2	534374.5	3338836	2100470	2178248	1093991.9	4004567.365	2007037	347778.6	864597.4	2710658	9083912	3117121	4572376	5872643	6739472	4881483	1578045	563015.7	3118857	4360879	1817262.845	3854978	8737004	4755110	7552837.57	5705251	11341729.08	3500679	467570.7478	658337.8	1262673.455	636483.4	1564893	550443.4	597082.5	294358.3	467263.8	416903.5	1343376	1215536	627209.255	755497.4	400748.5	3269067.89	8798787.59	5395222.294	5432743.148	1517473.584	4357509.713	4170462.074	6288022.51	3556182.704	15135064.2	1600878	2775170.17	2940332	100.1601	5087.508	8240.018	4068.104	559215.2	848017.8	3306697	8260408	923324.1	1941111	502296.8	2211670	992033.4	2720813	5280965.389	2393280	2041188	2282147.106	2363086	476050.9	2495218	4792701	1452581	3709847.27	0	2690078	1241001.495	1301365	1512319	8584924	8024525.2	13204740	9434833	3751459	10661658.1	7275664	2763228	13092149.85	6831269.54	6581186	10802570	3517674	3257343	4123272.402	3995561.171	3264858.222	1238663.823	928482.8	479605.405	1704370.349	460908.6	932616.6	402379.8	780486.5	1313106.12	979395.3	407812	718093.4	403220.8	796680.1	444098.422	163578.8864	1585248.282	1866924.72	6387002	36587275.15	8495560.155	4934625.714	3253768.667	11726420.16	4669989.893	6702947.406	742398.5	3762336.467	2983456.566
Ruminococcaceae	211.049837	347.118937	0	2358.4958	106564.2302	221697.5	136933.139	387239.843	522635.6	346726.1	259246.1	574026	1543999	3389430.53	2593355.154	1533550.615	1517202.004	859980.892	1226142.629	1062485	3794270.274	7591424.224	5294087.025	6373337.428	2396740.724	5299832.545	11118238.03	5008340.756	6005105.766	1221561	1398662.42	1579697.53	84491.13	1728600.13	747116.37	692345.036	1800538.11	701979.241	595747.85	730591.448	782524.54	9719.595	21788.735	159072.948	151966.762	123522.484	22769.135	9214.702	11851.4574	19157.219	4536.582	4352.92	65841.2897	116712.34	68287.231	72507.161	113505.898	140108.056	87914.9479	521233.45	930588.591	871483.65	2088795.46	732443.748	817672.475	1154335.49	1025767.269	699587.307	2049192.22	381650.227	478310.891	1028842.66	81777.0621	336829.446	1465780.85	875.20808	4133.9074	10104.72	183223.05	131720.1954	592962.073	253667.9447	2663619.49	155427.7688	1527932.926	747048.2	942844.255	1544058.632	900374.35	1353517.035	1089875.99	1194338.949	1966173.512	2041532.112	2371459.774	4847038.15	2205371	3271455.311	3581456.702	2228001.485	12663165.01	3000307.889	6952238	8469354.073	3051610.5	2238507	2133603	446840.904	2365790.01	1126357	711498.03	1276747.173	1090284.495	1876259	1013063.19	743514.47	39340.628	279541.139	149358.471	235672.675	123198.132	55780.343	78468.132	36161.668	105425.6	39458.94	71234.211	44781.73	129132.967	27462.2476	172422.295	54116.077	54849.0831	51090.182	342477.609	1204414.565	1447744.662	5494511.17	3927689.671	2537356.91	2460422.58	1282501.26	401357.586	784247.64	600417.407	517682.129	1697040.74	182043.94	614973.397	1045794.5	56.00609	2508.96615	0	3402.314	29260.67	68263.7766	335152.5	285827.217	669897.303	1194772	189972.4	244748	1030126.197	140188.656	7293502	3189752.273	1198280.729	723858.23	971701.2	1683874	1613917	1614064	2875737.968	1936686.581	5713247.838	7322025.891	7423274.755	7407249.969	7317574.434	1841453	535112	1336541	419104.956	1002348.03	1047896.73	842697.413	355132.984	678640.2	874998.3	578326.943	314225.705	207741.3	59438.88	11026.04	8657.437	32312.61	15761.723	577.2478	4226.888	6677.277	580.998	16328.18	88382.054	62229.99	83136.326	76107.35	51367.65	103583.084	38351.7	56529.592	108233.8	149665.3	2601561.56	3394333.85	417205.274	618783.165	125015.322	236204.99	664746.349	293739.77	396406.073	540421.84	107368.602	747918.09	303102.392	853.996329	22530.3878	2060.004	27663.1	116882.268	287287.677	1193242.407	1790551	494180.966	417872.7	400801.788	531148.96	373418.428	120817.634	229344.757	207910.396	246382.899	371255.235	828000.237	813874.897	685153.332	810712.563	1901593.81	3724124.9	2597058.417	9109054.815	3491893.628	6900943.732	2251140.697	603358.14	506124.7	414781.22	569298.7	283944.243	1304911.46	1500459	1384771	625766.479	701574.68	207623.63	129736.7	5230.743	18789.08	424722.552	242248.16	205787.779	100186.047	12762.65	5409.083	33457.616	29264.041	5467.601	17829.16	148985.9	174272.57	160440.998	86768.517	228341.1	75603.903	146432.556	60801.627	27988.3366	387505.214	502934.623	401577.91	1604705.07	372494.187	619325.48	305775.84	607411.937	621670.651	326973.028	218466.208	147719.932	111100.574
